Script name,Date,Open,High,Low,Close,Adj Close,Volume
INFY,2007-02-02T00:00:00.000Z,284.375,285.0,280.262512,283.193756,214.003052,9842920.0
INFY,2007-02-05T00:00:00.000Z,279.375,284.549988,279.375,283.662506,214.357239,7299072.0
INFY,2007-02-06T00:00:00.000Z,283.75,285.868744,282.5,284.118744,214.702011,6560944.0
INFY,2007-02-07T00:00:00.000Z,281.943756,296.25,281.943756,294.631256,222.646103,1.4498464E7
INFY,2007-02-08T00:00:00.000Z,295.625,297.5,291.700012,296.712494,224.218887,6571448.0
INFY,2007-02-09T00:00:00.000Z,296.799988,299.75,292.25,295.15625,223.042816,6304808.0
INFY,2007-02-12T00:00:00.000Z,291.875,296.212494,288.887512,293.90625,222.098282,4868088.0
INFY,2007-02-13T00:00:00.000Z,293.875,294.8125,284.575012,288.024994,217.65387,7561016.0
INFY,2007-02-14T00:00:00.000Z,285.274994,289.375,282.712494,285.581238,215.807266,9642200.0
INFY,2007-02-15T00:00:00.000Z,290.612488,301.875,286.875,297.868744,225.092529,9978848.0
INFY,2007-02-19T00:00:00.000Z,297.75,300.0,295.368744,297.012512,224.445541,3086648.0
INFY,2007-02-20T00:00:00.000Z,296.881256,298.475006,293.875,294.993744,222.92009,2471920.0
INFY,2007-02-21T00:00:00.000Z,295.0,296.5,287.762512,288.862488,218.286697,9348720.0
INFY,2007-02-22T00:00:00.000Z,288.5,291.875,283.75,285.9375,216.076385,1.03888E7
INFY,2007-02-23T00:00:00.000Z,284.75,288.875,276.524994,279.712494,211.37233,1.1559176E7
INFY,2007-02-26T00:00:00.000Z,279.25,280.875,269.375,277.268738,209.525665,1.1670248E7
INFY,2007-02-27T00:00:00.000Z,278.75,278.75,270.65625,273.375,206.583176,8956896.0
INFY,2007-02-28T00:00:00.000Z,272.5,272.5,256.25,259.693756,196.244644,2.5000392E7
INFY,2007-03-01T00:00:00.000Z,260.0,273.118744,259.5,269.893738,203.952469,1.3634656E7
INFY,2007-03-02T00:00:00.000Z,271.700012,272.375,259.375,261.6875,197.751266,1.2168104E7
INFY,2007-03-05T00:00:00.000Z,259.737488,259.737488,250.0,250.893753,189.594666,1.3950768E7
INFY,2007-03-06T00:00:00.000Z,251.625,269.212494,251.625,264.306244,199.730194,1.4552864E7
INFY,2007-03-07T00:00:00.000Z,270.924988,270.924988,256.287506,260.668762,196.981415,1.0270272E7
INFY,2007-03-08T00:00:00.000Z,261.25,268.25,260.15625,266.96875,201.742203,1.2261208E7
INFY,2007-03-09T00:00:00.000Z,266.293762,268.75,262.043762,265.118744,200.344177,8085208.0
INFY,2007-03-12T00:00:00.000Z,265.0,267.993744,262.5,264.412506,199.810486,9065944.0
INFY,2007-03-13T00:00:00.000Z,264.625,266.243744,258.725006,263.131256,198.84227,1.1465824E7
INFY,2007-03-14T00:00:00.000Z,259.375,261.212494,251.53125,252.5,190.808472,1.600928E7
INFY,2007-03-15T00:00:00.000Z,256.375,263.112488,254.5,259.924988,196.419357,1.714904E7
INFY,2007-03-16T00:00:00.000Z,261.25,263.125,253.125,255.931244,193.401382,7567776.0
INFY,2007-03-19T00:00:00.000Z,258.75,261.46875,255.899994,260.90625,197.160843,5461816.0
INFY,2007-03-20T00:00:00.000Z,262.5,263.587494,256.25,256.987488,194.19957,5378584.0
INFY,2007-03-21T00:00:00.000Z,257.700012,262.5,256.043762,261.743744,197.793747,9258712.0
INFY,2007-03-22T00:00:00.000Z,263.75,268.125,262.5,264.881256,200.164703,7974344.0
INFY,2007-03-23T00:00:00.000Z,265.0,266.875,260.125,261.575012,197.666229,1.087728E7
INFY,2007-03-26T00:00:00.000Z,263.125,263.125,255.024994,257.268738,194.412125,1.59486E7
INFY,2007-03-28T00:00:00.000Z,253.75,253.75,248.5,249.006256,188.168304,2.1473904E7
INFY,2007-03-29T00:00:00.000Z,245.237503,253.625,244.887497,248.837494,188.040817,2.5927192E7
INFY,2007-03-30T00:00:00.000Z,249.375,253.712494,249.375,252.331253,190.680939,1.4493552E7
INFY,2007-04-02T00:00:00.000Z,250.0,250.0,239.0,240.368744,181.641113,1.473888E7
INFY,2007-04-03T00:00:00.000Z,240.625,246.8125,238.75,245.581253,185.580124,1.755376E7
INFY,2007-04-04T00:00:00.000Z,247.5,249.981247,243.774994,249.287506,188.380844,1.2089584E7
INFY,2007-04-05T00:00:00.000Z,248.75,249.987503,243.206253,249.037506,188.191956,6129800.0
INFY,2007-04-09T00:00:00.000Z,245.0,256.75,245.0,255.943756,193.410812,6112144.0
INFY,2007-04-10T00:00:00.000Z,256.25,258.0,247.637497,249.856247,188.810638,1.1851632E7
INFY,2007-04-11T00:00:00.000Z,250.625,254.875,248.46875,249.53125,188.565033,1.2324768E7
INFY,2007-04-12T00:00:00.000Z,248.625,256.987488,245.0,255.731247,193.250229,1.802588E7
INFY,2007-04-13T00:00:00.000Z,262.5,266.5,253.293747,260.862488,197.127838,3.7096144E7
INFY,2007-04-16T00:00:00.000Z,268.75,269.5,260.875,266.087494,201.076233,1.342328E7
INFY,2007-04-17T00:00:00.000Z,263.75,266.0,258.256256,260.34375,196.735825,1.3779368E7
INFY,2007-04-18T00:00:00.000Z,260.8125,262.337494,257.899994,259.537506,196.126556,9491616.0
INFY,2007-04-19T00:00:00.000Z,256.268738,257.174988,253.15625,254.987503,192.688202,1.2689648E7
INFY,2007-04-20T00:00:00.000Z,261.850006,261.850006,256.143738,256.887512,194.124054,7901224.0
INFY,2007-04-23T00:00:00.000Z,259.96875,259.96875,257.518738,258.65625,195.460617,6204520.0
INFY,2007-04-24T00:00:00.000Z,253.1875,259.225006,253.125,257.237488,194.388474,1.0435904E7
INFY,2007-04-25T00:00:00.000Z,255.75,256.25,251.5,252.3125,190.666763,1.1769504E7
INFY,2007-04-26T00:00:00.000Z,254.375,256.237488,251.0,252.356247,190.699844,1.1592024E7
INFY,2007-04-27T00:00:00.000Z,253.75,254.337494,248.875,250.643753,189.405762,1.3179936E7
INFY,2007-04-30T00:00:00.000Z,250.625,257.5,250.625,256.356262,193.722534,7900544.0
INFY,2007-05-03T00:00:00.000Z,257.125,261.65625,257.125,260.206238,196.631882,8526624.0
INFY,2007-05-04T00:00:00.000Z,260.037506,261.25,256.518738,258.987488,195.710892,7354320.0
INFY,2007-05-07T00:00:00.000Z,259.0,259.375,254.4375,255.231247,192.872391,7725136.0
INFY,2007-05-08T00:00:00.000Z,253.75,254.375,249.393753,250.28125,189.13179,1.1778832E7
INFY,2007-05-09T00:00:00.000Z,250.25,250.8125,246.875,247.574997,187.086792,1.1830928E7
INFY,2007-05-10T00:00:00.000Z,251.125,251.837494,246.25,246.774994,186.482224,1.2493392E7
INFY,2007-05-11T00:00:00.000Z,246.25,252.5,243.875,250.074997,188.975952,1.2702344E7
INFY,2007-05-14T00:00:00.000Z,252.25,252.962494,247.831253,250.237503,189.098724,7335704.0
INFY,2007-05-15T00:00:00.000Z,249.875,250.0,246.0,246.681244,186.411362,8705704.0
INFY,2007-05-16T00:00:00.000Z,246.625,247.75,242.0,243.962494,184.356888,1.566824E7
INFY,2007-05-17T00:00:00.000Z,245.0,248.625,245.0,247.9375,187.360672,1.7139072E7
INFY,2007-05-18T00:00:00.000Z,247.375,250.737503,246.0,247.737503,187.209549,9588872.0
INFY,2007-05-21T00:00:00.000Z,248.256256,249.0,243.78125,245.050003,185.17868,1.3263216E7
INFY,2007-05-22T00:00:00.000Z,243.762497,245.112503,241.375,243.34375,183.889313,1.9028016E7
INFY,2007-05-23T00:00:00.000Z,243.75,244.25,240.012497,240.71875,181.905624,1.0531456E7
INFY,2007-05-24T00:00:00.000Z,240.625,243.737503,239.75,242.125,182.968323,1.9166928E7
INFY,2007-05-25T00:00:00.000Z,243.75,249.0,238.125,248.1875,187.549606,1.7904664E7
INFY,2007-05-28T00:00:00.000Z,244.456253,251.712494,244.456253,246.443756,186.231903,1.3356216E7
INFY,2007-05-29T00:00:00.000Z,246.875,246.875,243.162506,244.212494,184.545807,6663480.0
INFY,2007-05-30T00:00:00.000Z,243.125,244.96875,237.625,238.268753,180.054245,2.0476856E7
INFY,2007-05-31T00:00:00.000Z,240.0,242.387497,238.75,240.4375,181.69313,1.396852E7
INFY,2007-06-01T00:00:00.000Z,241.625,243.737503,241.5,242.318756,183.114746,7742200.0
INFY,2007-06-04T00:00:00.000Z,243.75,246.087494,238.600006,239.537506,181.013,9405184.0
INFY,2007-06-05T00:00:00.000Z,240.0,243.75,238.5,242.899994,183.55397,1.4302728E7
INFY,2007-06-06T00:00:00.000Z,246.75,246.75,241.25,242.293747,183.710388,1.6488016E7
INFY,2007-06-07T00:00:00.000Z,230.856247,246.5,230.856247,244.643753,185.492142,1.3315048E7
INFY,2007-06-08T00:00:00.000Z,243.737503,246.875,238.9375,243.856247,184.895096,2.0947712E7
INFY,2007-06-11T00:00:00.000Z,246.75,249.5,246.25,247.475006,187.638855,1.8446208E7
INFY,2007-06-12T00:00:00.000Z,245.25,249.862503,245.25,248.6875,188.558167,9489648.0
INFY,2007-06-13T00:00:00.000Z,214.375,249.875,214.375,248.59375,188.487045,6143208.0
INFY,2007-06-14T00:00:00.000Z,249.375,253.875,249.375,252.399994,191.373062,1.5894848E7
INFY,2007-06-15T00:00:00.000Z,253.75,254.75,250.0,251.175003,190.444244,8519312.0
INFY,2007-06-18T00:00:00.000Z,253.125,253.625,248.193756,248.681244,188.553406,9880776.0
INFY,2007-06-19T00:00:00.000Z,248.75,248.856247,242.75,244.574997,185.440018,1.4005784E7
INFY,2007-06-20T00:00:00.000Z,245.75,246.75,243.768753,244.274994,185.21257,6835384.0
INFY,2007-06-21T00:00:00.000Z,244.25,245.75,241.899994,244.806244,185.615341,6758680.0
INFY,2007-06-22T00:00:00.000Z,245.587494,245.587494,241.875,243.850006,184.890305,6673960.0
INFY,2007-06-25T00:00:00.000Z,243.850006,245.362503,239.875,242.081253,183.549225,5557352.0
INFY,2007-06-26T00:00:00.000Z,241.25,243.5,240.0,240.268753,182.174988,6085936.0
INFY,2007-06-27T00:00:00.000Z,241.375,243.28125,241.0,241.918747,183.425964,5488248.0
INFY,2007-06-28T00:00:00.000Z,242.5,243.449997,239.137497,240.631256,182.449844,8399232.0
INFY,2007-06-29T00:00:00.000Z,243.75,246.25,240.0,241.131256,182.828903,1.3776528E7
INFY,2007-07-02T00:00:00.000Z,243.0,244.362503,241.125,242.981247,184.231598,9189768.0
INFY,2007-07-03T00:00:00.000Z,243.75,244.131256,241.912506,243.425003,184.568054,5633960.0
INFY,2007-07-04T00:00:00.000Z,245.125,245.125,240.25,241.381256,183.018448,5838480.0
INFY,2007-07-05T00:00:00.000Z,241.393753,242.5,238.75,239.600006,181.667908,7673904.0
INFY,2007-07-06T00:00:00.000Z,230.837494,247.087494,230.837494,246.475006,186.880615,1.753564E7
INFY,2007-07-09T00:00:00.000Z,248.625,251.175003,248.293747,249.21875,188.960999,1.4444344E7
INFY,2007-07-10T00:00:00.000Z,249.375,255.243744,249.375,252.5625,191.496277,1.7479504E7
INFY,2007-07-11T00:00:00.000Z,250.0,250.0,240.625,241.206253,182.885803,3.7621888E7
INFY,2007-07-12T00:00:00.000Z,243.75,244.962494,239.375,240.274994,182.179672,3.1228624E7
INFY,2007-07-13T00:00:00.000Z,241.518753,244.800003,240.256256,242.475006,183.847809,2.6942344E7
INFY,2007-07-16T00:00:00.000Z,243.125,244.375,241.0,241.981247,183.473389,1.3679896E7
INFY,2007-07-17T00:00:00.000Z,242.5,244.837494,241.75,242.318756,183.729279,8854256.0
INFY,2007-07-18T00:00:00.000Z,242.637497,244.3125,241.899994,243.068756,184.297989,6772224.0
INFY,2007-07-19T00:00:00.000Z,243.5,250.0,243.25,249.5625,189.221603,1.6677152E7
INFY,2007-07-20T00:00:00.000Z,250.0,252.375,246.318756,248.28125,188.250168,1.3050288E7
INFY,2007-07-23T00:00:00.000Z,246.762497,247.987503,241.399994,243.475006,184.606003,1.5034016E7
INFY,2007-07-24T00:00:00.000Z,243.475006,247.487503,242.568756,246.887497,187.19342,8892384.0
INFY,2007-07-25T00:00:00.000Z,247.0,251.25,243.125,248.606247,188.496552,1.1647192E7
INFY,2007-07-26T00:00:00.000Z,249.75,256.25,249.375,254.293747,192.808945,2.2691384E7
INFY,2007-07-27T00:00:00.000Z,250.125,251.875,245.206253,250.981247,190.297318,1.3866488E7
INFY,2007-07-30T00:00:00.000Z,250.981247,251.25,245.793747,248.300003,188.264374,5598216.0
INFY,2007-07-31T00:00:00.000Z,248.75,254.375,244.40625,246.975006,187.25972,7234104.0
INFY,2007-08-01T00:00:00.000Z,248.5,248.5,240.375,241.1875,182.871536,1.183892E7
INFY,2007-08-02T00:00:00.000Z,243.75,243.75,236.5625,237.399994,179.999817,1.1826664E7
INFY,2007-08-03T00:00:00.000Z,237.625,240.425003,237.25,239.581253,181.653717,6699184.0
INFY,2007-08-06T00:00:00.000Z,242.475006,242.475006,232.543747,233.162506,176.786896,9018400.0
INFY,2007-08-07T00:00:00.000Z,234.375,237.5,232.887497,234.806244,178.033218,1.1022904E7
INFY,2007-08-08T00:00:00.000Z,236.25,249.75,236.25,245.90625,186.449402,2.4515808E7
INFY,2007-08-09T00:00:00.000Z,248.75,250.625,240.625,241.78125,183.321762,1.0244784E7
INFY,2007-08-10T00:00:00.000Z,231.887497,245.875,231.887497,244.987503,185.752762,1.485224E7
INFY,2007-08-13T00:00:00.000Z,246.25,246.25,240.149994,243.737503,184.805054,6277472.0
INFY,2007-08-14T00:00:00.000Z,243.75,245.125,241.831253,244.425003,185.326263,4490672.0
INFY,2007-08-16T00:00:00.000Z,233.75,240.875,232.774994,239.137497,181.31723,1.4135888E7
INFY,2007-08-17T00:00:00.000Z,239.868744,239.868744,217.893753,231.818756,175.768097,2.7524232E7
INFY,2007-08-20T00:00:00.000Z,239.375,239.375,227.5625,228.649994,173.365463,1.3752864E7
INFY,2007-08-21T00:00:00.000Z,228.875,231.262497,219.03125,220.168747,166.934845,2.0084032E7
INFY,2007-08-22T00:00:00.000Z,220.625,226.050003,218.75,223.587494,169.527039,9464336.0
INFY,2007-08-23T00:00:00.000Z,231.125,231.243744,224.024994,226.443756,171.692688,1.3791248E7
INFY,2007-08-24T00:00:00.000Z,222.643753,229.1875,222.643753,228.199997,173.024261,7405424.0
INFY,2007-08-27T00:00:00.000Z,229.875,231.375,227.037506,230.962494,175.11882,5364912.0
INFY,2007-08-28T00:00:00.000Z,228.75,236.75,228.25,235.03125,178.203827,1.0137472E7
INFY,2007-08-29T00:00:00.000Z,230.125,233.75,227.5625,229.65625,174.128433,1.1615696E7
INFY,2007-08-30T00:00:00.000Z,231.25,233.800003,230.125,233.149994,176.777466,8973008.0
INFY,2007-08-31T00:00:00.000Z,235.625,235.625,231.0,231.818756,175.768097,7885336.0
INFY,2007-09-03T00:00:00.000Z,233.125,233.75,231.875,232.581253,176.346161,4769872.0
INFY,2007-09-04T00:00:00.000Z,240.337494,240.337494,221.875,236.212494,179.099426,5593768.0
INFY,2007-09-05T00:00:00.000Z,235.5,240.618744,235.40625,236.881256,179.606506,8701272.0
INFY,2007-09-06T00:00:00.000Z,234.5,238.625,234.5,237.975006,180.435822,3881216.0
INFY,2007-09-07T00:00:00.000Z,238.875,240.625,237.625,238.5625,180.881287,5357776.0
INFY,2007-09-10T00:00:00.000Z,236.5625,238.087494,233.206253,233.9375,177.374542,5928440.0
INFY,2007-09-11T00:00:00.000Z,235.75,235.75,226.875,227.850006,172.758942,7806928.0
INFY,2007-09-12T00:00:00.000Z,228.125,233.25,226.643753,227.731247,172.668839,7977880.0
INFY,2007-09-13T00:00:00.000Z,228.125,232.75,227.9375,229.28125,173.844101,9630800.0
INFY,2007-09-14T00:00:00.000Z,230.0,232.25,228.787506,229.637497,174.114212,9550288.0
INFY,2007-09-17T00:00:00.000Z,231.75,231.862503,224.0625,225.600006,171.052902,1.1030912E7
INFY,2007-09-18T00:00:00.000Z,225.0,226.84375,223.3125,225.568756,171.029205,1.3408016E7
INFY,2007-09-19T00:00:00.000Z,230.0,233.5,230.0,231.449997,175.488449,1.7208904E7
INFY,2007-09-20T00:00:00.000Z,230.0,230.625,224.393753,225.050003,170.635895,1.0340064E7
INFY,2007-09-21T00:00:00.000Z,223.75,231.25,219.125,228.237503,173.052719,1.53286E7
INFY,2007-09-24T00:00:00.000Z,228.5,228.743744,220.0,220.381256,167.095993,1.7386784E7
INFY,2007-09-25T00:00:00.000Z,223.125,224.375,218.5625,221.418747,167.882675,1.7385008E7
INFY,2007-09-26T00:00:00.000Z,222.5,229.337494,221.25,228.143753,172.981628,1.3126264E7
INFY,2007-09-27T00:00:00.000Z,234.012497,241.587494,229.375,239.481247,181.577896,3.0952096E7
INFY,2007-09-28T00:00:00.000Z,240.625,243.75,233.375,236.59375,179.388535,1.6135888E7
INFY,2007-10-01T00:00:00.000Z,236.875,239.375,231.587494,238.168747,180.582733,1.2118896E7
INFY,2007-10-03T00:00:00.000Z,240.0,251.862503,238.75,250.193756,189.700272,2.6572224E7
INFY,2007-10-04T00:00:00.000Z,251.25,251.25,245.25,249.862503,189.449066,1.4354928E7
INFY,2007-10-05T00:00:00.000Z,250.0,250.0,246.949997,247.862503,187.932648,8433464.0
INFY,2007-10-08T00:00:00.000Z,250.0,253.125,248.0,250.456253,189.899261,8695752.0
INFY,2007-10-09T00:00:00.000Z,248.125,256.5,248.125,255.925003,194.045792,1.3053992E7
INFY,2007-10-10T00:00:00.000Z,261.831238,267.743744,257.5,265.631256,201.405136,2.2305808E7
INFY,2007-10-11T00:00:00.000Z,262.5,262.5,245.375,247.106247,187.359253,3.5483448E7
INFY,2007-10-12T00:00:00.000Z,245.625,246.862503,237.975006,241.212494,182.890503,2.05462E7
INFY,2007-10-15T00:00:00.000Z,245.975006,245.975006,239.25,240.975006,182.710449,1.4805752E7
INFY,2007-10-16T00:00:00.000Z,232.662506,241.25,230.012497,233.293747,176.886429,2.0676272E7
INFY,2007-10-17T00:00:00.000Z,225.0,238.5,223.125,236.287506,179.156296,1.6105088E7
INFY,2007-10-18T00:00:00.000Z,237.5,243.75,232.100006,236.25,179.698257,1.8871056E7
INFY,2007-10-19T00:00:00.000Z,237.5,241.25,234.518753,238.706253,181.566589,1.1118784E7
INFY,2007-10-22T00:00:00.000Z,232.25,238.774994,232.25,235.84375,179.389282,1.0683432E7
INFY,2007-10-23T00:00:00.000Z,237.5,239.699997,233.75,235.431244,179.075546,1.2346344E7
INFY,2007-10-24T00:00:00.000Z,237.625,239.75,229.137497,230.5625,175.372208,1.1446248E7
INFY,2007-10-25T00:00:00.000Z,231.375,234.475006,228.125,229.631256,174.663879,1.295584E7
INFY,2007-10-26T00:00:00.000Z,229.375,231.875,228.0,231.03125,175.72876,8279104.0
INFY,2007-10-29T00:00:00.000Z,237.5,237.5,231.899994,232.574997,176.902969,5328480.0
INFY,2007-10-30T00:00:00.000Z,233.75,235.5,229.949997,231.774994,176.294479,5996440.0
INFY,2007-10-31T00:00:00.000Z,233.6875,235.643753,227.262497,229.681244,174.701935,1.0025528E7
INFY,2007-11-01T00:00:00.000Z,233.956253,235.0,229.5,234.243744,178.172287,9522528.0
INFY,2007-11-02T00:00:00.000Z,231.25,241.25,227.625,239.643753,182.279648,1.0208808E7
INFY,2007-11-05T00:00:00.000Z,237.5,241.087494,230.043747,231.75,176.275467,6211480.0
INFY,2007-11-06T00:00:00.000Z,231.25,234.375,231.25,231.46875,176.061508,4517832.0
INFY,2007-11-07T00:00:00.000Z,231.418747,231.418747,216.875,218.237503,165.997513,2.31514E7
INFY,2007-11-08T00:00:00.000Z,214.837494,218.125,212.875,214.543747,163.187881,1.570524E7
INFY,2007-11-12T00:00:00.000Z,209.375,209.375,201.268753,205.231247,156.104553,2.5324832E7
INFY,2007-11-13T00:00:00.000Z,203.125,211.637497,200.875,203.393753,154.70694,2.3517112E7
INFY,2007-11-14T00:00:00.000Z,210.0,216.25,207.0,213.493744,162.389252,1.6262008E7
INFY,2007-11-15T00:00:00.000Z,212.5,212.5,204.75,205.912506,156.622726,1.30538E7
INFY,2007-11-16T00:00:00.000Z,205.912506,208.0,202.25,203.125,154.502502,9711528.0
INFY,2007-11-19T00:00:00.000Z,206.25,206.25,202.0,202.493744,154.022308,1.444116E7
INFY,2007-11-20T00:00:00.000Z,200.875,202.5,194.168747,195.712494,148.864334,2.2736872E7
INFY,2007-11-21T00:00:00.000Z,193.125,198.375,192.5,193.387497,147.095856,1.6523872E7
INFY,2007-11-22T00:00:00.000Z,193.743744,195.012497,189.875,191.449997,145.622162,1.2576744E7
INFY,2007-11-23T00:00:00.000Z,193.75,200.587494,191.712494,194.6875,148.084717,1.6680696E7
INFY,2007-11-26T00:00:00.000Z,195.625,199.681244,195.625,196.993744,149.838882,9515520.0
INFY,2007-11-27T00:00:00.000Z,196.993744,198.25,195.34375,196.706253,149.620224,1.1749864E7
INFY,2007-11-28T00:00:00.000Z,198.625,199.375,194.875,196.162506,149.20665,9458944.0
INFY,2007-11-29T00:00:00.000Z,200.625,201.75,193.75,195.90625,149.011719,2.4061072E7
INFY,2007-11-30T00:00:00.000Z,196.75,203.112503,196.75,200.3125,152.363205,2.7369392E7
INFY,2007-12-03T00:00:00.000Z,200.3125,204.0,198.574997,200.043747,152.158844,2.010104E7
INFY,2007-12-04T00:00:00.000Z,199.8125,203.462494,198.850006,201.912506,153.580246,1.1367656E7
INFY,2007-12-05T00:00:00.000Z,202.462494,202.462494,198.8125,200.4375,152.458282,9996752.0
INFY,2007-12-06T00:00:00.000Z,201.412506,206.125,201.412506,204.418747,155.486542,1.41444E7
INFY,2007-12-07T00:00:00.000Z,206.25,218.662506,203.78125,215.287506,163.753632,2.173716E7
INFY,2007-12-10T00:00:00.000Z,217.4375,220.962494,212.5,218.587494,166.263687,1.2426168E7
INFY,2007-12-11T00:00:00.000Z,218.587494,219.875,213.375,218.037506,165.845322,8444392.0
INFY,2007-12-12T00:00:00.000Z,213.75,215.0,207.125,210.71875,160.278488,1.2351E7
INFY,2007-12-13T00:00:00.000Z,211.75,212.362503,206.53125,207.493744,157.8255,6652856.0
INFY,2007-12-14T00:00:00.000Z,206.5,209.337494,204.762497,205.787506,156.527725,4281176.0
INFY,2007-12-17T00:00:00.000Z,206.25,207.375,201.5,203.043747,154.440659,7347000.0
INFY,2007-12-18T00:00:00.000Z,191.706253,209.375,191.706253,202.243744,153.832169,8413376.0
INFY,2007-12-19T00:00:00.000Z,204.324997,206.25,204.018753,204.925003,155.871613,5297880.0
INFY,2007-12-20T00:00:00.000Z,205.875,215.0,205.587494,211.943756,161.210281,1.5204048E7
INFY,2007-12-24T00:00:00.000Z,214.800003,227.375,213.75,226.268753,172.106201,1.6365336E7
INFY,2007-12-26T00:00:00.000Z,227.5,228.193756,221.25,227.225006,172.833664,4604376.0
INFY,2007-12-27T00:00:00.000Z,228.0,229.850006,224.018753,225.300003,171.369415,8358504.0
INFY,2007-12-28T00:00:00.000Z,221.25,226.25,213.762497,224.53125,170.784698,4784160.0
INFY,2007-12-31T00:00:00.000Z,225.125,225.625,219.887497,221.237503,168.279358,5272944.0
INFY,2008-01-01T00:00:00.000Z,220.824997,222.324997,217.78125,218.356247,166.087769,2001624.0
INFY,2008-01-02T00:00:00.000Z,218.75,219.918747,214.050003,218.537506,166.225662,6155056.0
INFY,2008-01-03T00:00:00.000Z,224.625,224.625,211.25,213.631256,162.493805,1.242596E7
INFY,2008-01-04T00:00:00.000Z,218.425003,218.425003,210.0,211.862503,161.148468,6166320.0
INFY,2008-01-07T00:00:00.000Z,208.75,211.25,202.875,204.606247,155.629181,1.32542E7
INFY,2008-01-08T00:00:00.000Z,206.875,209.987503,202.768753,207.78125,158.044174,1.5531264E7
INFY,2008-01-09T00:00:00.000Z,206.875,212.375,205.793747,206.618744,157.159897,1.471468E7
INFY,2008-01-10T00:00:00.000Z,210.925003,211.25,198.5,200.318756,152.367966,1.549828E7
INFY,2008-01-11T00:00:00.000Z,212.5,217.40625,195.625,197.71875,150.390335,2.2633144E7
INFY,2008-01-14T00:00:00.000Z,199.875,201.25,190.625,191.1875,145.422516,1.6050824E7
INFY,2008-01-15T00:00:00.000Z,193.0,194.362503,187.5,187.762497,142.817352,1.2786224E7
INFY,2008-01-16T00:00:00.000Z,187.5,189.875,183.762497,186.912506,142.170792,1.1127096E7
INFY,2008-01-17T00:00:00.000Z,187.5,190.65625,185.625,186.300003,141.704941,9699600.0
INFY,2008-01-18T00:00:00.000Z,186.625,187.25,181.368744,183.550003,139.613205,8136992.0
INFY,2008-01-21T00:00:00.000Z,182.487503,186.25,163.024994,173.887497,132.263672,2.2169536E7
INFY,2008-01-22T00:00:00.000Z,167.5,180.5,156.875,172.612503,131.293869,2.7680552E7
INFY,2008-01-23T00:00:00.000Z,181.125,182.324997,171.524994,177.75,135.201523,1.7827184E7
INFY,2008-01-24T00:00:00.000Z,181.125,187.875,174.375,177.818756,135.25386,1.3942864E7
INFY,2008-01-25T00:00:00.000Z,178.75,192.350006,178.75,189.981247,144.50499,6650192.0
INFY,2008-01-28T00:00:00.000Z,184.25,187.5,175.90625,180.793747,137.516708,7788688.0
INFY,2008-01-29T00:00:00.000Z,181.25,188.71875,181.25,186.574997,141.914124,9040664.0
INFY,2008-01-30T00:00:00.000Z,188.875,188.875,184.03125,186.65625,141.975891,7139816.0
INFY,2008-01-31T00:00:00.000Z,187.0,191.862503,183.774994,187.381256,142.527359,1.7885296E7
INFY,2008-02-01T00:00:00.000Z,188.25,201.0,188.25,199.324997,151.612076,1.114396E7
INFY,2008-02-04T00:00:00.000Z,204.3125,208.118744,200.625,205.006256,155.933411,1.1361168E7
INFY,2008-02-05T00:00:00.000Z,204.625,204.625,198.125,201.162506,153.009781,8020712.0
INFY,2008-02-06T00:00:00.000Z,188.125,196.862503,187.5,188.743744,143.563736,9944016.0
INFY,2008-02-07T00:00:00.000Z,193.212494,193.212494,184.03125,185.293747,140.939514,4179600.0
INFY,2008-02-08T00:00:00.000Z,185.0,197.125,184.875,194.043747,147.595032,1.3180592E7
INFY,2008-02-11T00:00:00.000Z,193.75,200.0,190.03125,194.743744,148.127472,1.39788E7
INFY,2008-02-12T00:00:00.000Z,195.0,200.0,191.918747,193.15625,146.919983,8462432.0
INFY,2008-02-13T00:00:00.000Z,196.25,206.256256,187.668747,193.175003,146.93425,9893968.0
INFY,2008-02-14T00:00:00.000Z,190.6875,199.925003,190.6875,193.34375,147.062607,1.1749944E7
INFY,2008-02-15T00:00:00.000Z,192.5,197.5,187.625,195.675003,148.8358,8952256.0
INFY,2008-02-18T00:00:00.000Z,196.25,197.375,192.53125,194.393753,147.861252,3266176.0
INFY,2008-02-19T00:00:00.000Z,195.0,196.90625,190.8125,194.5625,147.989639,5356392.0
INFY,2008-02-20T00:00:00.000Z,196.375,198.725006,194.5625,196.112503,149.168549,7002904.0
INFY,2008-02-21T00:00:00.000Z,199.987503,206.25,196.537506,203.443756,154.744949,1.0366768E7
INFY,2008-02-22T00:00:00.000Z,201.5,202.850006,196.443756,197.581253,150.285797,4970504.0
INFY,2008-02-25T00:00:00.000Z,199.850006,202.981247,197.875,201.893753,153.565948,7592448.0
INFY,2008-02-26T00:00:00.000Z,202.375,209.0,201.25,207.856247,158.101212,8402704.0
INFY,2008-02-27T00:00:00.000Z,208.125,210.925003,201.893753,202.362503,153.922531,8432760.0
INFY,2008-02-28T00:00:00.000Z,201.125,202.5,199.018753,199.918747,152.063736,1.1706032E7
INFY,2008-02-29T00:00:00.000Z,196.25,200.237503,190.125,193.524994,147.200424,7945088.0
INFY,2008-03-03T00:00:00.000Z,192.625,192.625,181.25,183.487503,139.565643,1.2364736E7
INFY,2008-03-04T00:00:00.000Z,190.512497,190.512497,176.25,177.381256,134.921082,1.079896E7
